N,P,K,Temperature,Humidity,Rainfall,pH,Label
83.67801809714057,54.77248239421172,50.70571482099064,24.444048038668125,82.77321947584848,2435.144628151762,5.854104035195816,Rice
95.00326308057353,42.9693155710265,41.96905570856052,24.282606479326045,80.52843999063015,2238.970268438831,5.674554767415788,Rice
77.34797038679916,50.74244871939083,39.43334257853112,20.82634203546065,86.9464372057501,2424.0485150491077,5.784955898157365,Rice
81.54574592750424,57.0507845231158,41.20642971342363,21.969945633851864,89.76213187022026,1667.2582741317926,5.87467456047899,Rice
79.75302337549783,53.57249596290097,37.7348522697479,24.163407577706128,87.94957247662431,1946.0529468675304,5.726531538788444,Rice
87.1708160674562,48.3441586391644,39.60734150120529,28.878842750342287,88.7959472414426,1671.6409857084464,5.486458585893851,Rice
86.37483900256805,44.65385384409544,41.621405555253524,27.53750790320766,88.80299647847325,2077.3592310743074,5.664168410127539,Rice
86.45272698278526,56.14132034554264,43.250182896785645,24.861181309684138,90.37911889528606,1616.9048303655093,6.108301000670834,Rice
98.90329378432834,51.98901647231567,49.67723623754245,28.0486236610613,85.30524600103455,1657.7206681196844,5.635180858606374,Rice
87.85577255272587,45.52283941311165,31.32029161657215,24.189048654320167,85.02696092792314,2221.6693571275027,6.163983737733077,Rice
81.26009112847018,47.96964300605463,44.21611561034021,26.471403807948988,82.04728673454751,2382.055081030964,5.847453153749009,Rice
72.58230273185768,45.39549564216773,37.36564772695382,31.293130103440312,86.32041664398493,2327.389453529241,6.066739568003525,Rice
74.38056677885756,61.28657657322395,39.118956417447976,27.278263932752957,92.59563198570962,2035.6288196950195,6.414124868304834,Rice
77.25341067111135,46.984880827944714,24.905110076762522,28.628711941807897,90.78373576676249,2298.7007834371425,6.107610203636726,Rice
87.4013903347397,59.03638313606948,41.99527948820176,25.706617758044843,84.8015640999787,2303.000631332192,5.90540018577393,Rice
91.60471786091048,61.35732783204004,47.961946806864226,23.035826548739124,80.88800716240908,2291.080171138968,5.751274018226976,Rice
86.9906663027035,43.11921707139388,54.01410286779977,22.068186783263428,83.57082255578399,1690.0162611099759,6.020761199770475,Rice
75.15945004821663,38.592531880936605,54.0322118063102,21.37789103598829,86.06358043010897,1978.3188805782231,6.291397494356223,Rice
80.1505543325075,42.47341980569196,52.00637696880062,22.544218304881845,80.79801049151645,2177.214691306169,5.444629765155218,Rice
82.80409936732354,49.782370109137176,42.370767154116656,19.46564096253776,86.12751285015023,2308.9067384108453,5.345901400104934,Rice
77.42334634285237,45.542101862165005,41.057940663154874,25.71233663841365,90.89294368053312,1601.4878133642856,6.223924209719523,Rice
92.69679969769628,52.55938394649818,39.21951437296037,28.689460578000116,87.05918376589521,1757.2044350480912,6.264552535990769,Rice
74.16404931572923,53.83088537676906,42.00716108462899,28.575482419209166,89.10221748574156,1907.3230442987244,6.081185476483293,Rice
81.75713891622735,55.31864325684802,33.00450084080745,26.731431677109512,87.86008654289508,2066.5740990074196,5.82469393992806,Rice
83.22549282633848,50.40351506894856,48.95985727207711,23.8415474951217,84.65590997845591,1850.322925274666,6.348049023805501,Rice
77.18891498028562,49.36870290809181,46.255796800475686,24.288886163832863,90.91062887783251,1939.5664347900072,5.750975397757475,Rice
83.02473820250385,60.08607194561764,44.34495658797315,24.98218133956421,86.7007149305097,1729.7964440843818,5.475617598307868,Rice
75.59528856793048,60.74573976879616,51.86643493073132,22.08064685225724,91.69377573376288,1419.8854220736218,6.455685084356363,Rice
91.88192831714116,51.52278535448842,41.475279856839926,20.56440240996463,77.72404543900544,1617.1440512016575,5.75655978503059,Rice
88.30985170046311,53.829485683204226,51.727919309908565,24.251691887114966,82.38728273901893,1705.574197564613,5.534470740910947,Rice
78.79013249753116,45.44853147495895,45.320245890376945,30.461290016955708,83.77908449783429,2218.074279239375,5.516981967171296,Rice
80.65538494436835,44.81413523334846,28.94562067756523,25.62136807816673,82.51663121197143,2123.9102290210158,6.0869649331665485,Rice
84.69071137372585,40.84651344989606,49.06601023404794,28.101227565852902,89.16113919818152,1978.437453267818,5.943664858887492,Rice
71.60810046137925,56.11151578427303,47.04893478175048,22.721807910080106,82.3027730898852,2199.9523418317544,5.813136312945493,Rice
78.05051677452121,39.52623399071545,40.136929951663845,22.63596212492572,86.75770251520632,2188.7827783297375,5.974737319686359,Rice
87.46526051756783,48.141804133957486,42.20488040292338,29.112302433643332,80.74084495907212,2273.1624622725817,5.985911818325979,Rice
91.71055867106259,51.72394739256809,36.75221989752003,21.76741792887516,81.62625520180005,1558.3993036122786,6.5581318212160635,Rice
72.16708207173617,52.26228571428257,44.040496654084365,29.8837680621254,88.1385440936421,1652.1096186575105,5.980821641289658,Rice
71.74319777127872,35.73071568890627,55.60963261652077,24.072157070903753,77.60625096194887,2287.40026758921,6.1232476304291925,Rice
78.47816229937682,44.1001346103153,47.481983178376915,27.472468761476115,87.14343589191705,1693.3110634679274,6.947913550807429,Rice
94.12937524618744,46.27871898178835,38.99304545781975,29.749939060238145,80.61949661819558,2238.206144500738,6.372393703432916,Rice
91.77594656186619,48.06634626362879,33.990830526545345,24.18512281445346,86.26969706106804,2449.811262014383,6.170418394611962,Rice
79.0864926159531,42.42465536988175,33.61593832377044,24.993902227710205,82.32573146863643,2362.124525920812,5.718444876751694,Rice
84.6967282682701,55.99800585747966,44.9480319851675,19.224841989640446,76.98049660037718,2163.9881856900215,6.2755169124186345,Rice
73.3917167768898,45.21790947059372,30.04388366302129,22.774166853531053,87.36135095393408,2051.54344371434,6.740602048369731,Rice
74.69253489115478,48.9487296931748,36.0459986959776,26.600730443878124,84.58864325755432,1704.367578408052,5.851557230553071,Rice
84.83755400112283,48.39107220351037,37.760598748679634,27.714918091152054,82.60368388725307,2142.2291648026035,6.234749466790051,Rice
76.55747667607034,54.43533734781435,40.74094279148025,27.96533166227449,86.24708027636633,2427.068109100458,6.005750662794424,Rice
78.11972223347564,43.12681759152812,49.02524028259873,27.669464936254613,82.54484696435944,2460.0583084067384,6.098192567999359,Rice
97.37093511315318,36.232745320258445,45.3402663482708,20.192178692137528,92.09899298837517,2207.1350365353364,6.416663348539876,Rice
82.93758102730929,38.672185319511485,31.922486682628765,23.59701514916545,81.22926877686376,1787.3079015114806,5.946673586015899,Rice
92.25260655249653,61.54978165943682,53.41079758318889,24.45211229965709,84.6210995461654,2538.7893044896673,6.0806907809470765,Rice
84.09103003379914,50.41326836960574,58.36902730244374,23.95341315984116,83.29500550328649,1948.9754969379555,5.741350493380618,Rice
85.23116669569995,46.25197169312751,54.66648329252529,27.917785640583762,83.77921384894734,1601.5014480869504,5.247914801987644,Rice
101.89028862884398,42.362059272109526,49.28877383258871,25.434202570309957,83.23497961991923,1603.0310114009358,5.9609580511884115,Rice
79.73772707661867,43.02056927981384,40.981677053958215,22.67843282026013,90.40505771887881,1600.5858658097586,6.286782805308038,Rice
95.93914647081199,45.82659666854215,39.56335066944842,26.72193165260487,90.1700717022371,1848.5278170517365,6.077202703882655,Rice
81.06268849220169,37.65913501925177,33.774254255761946,23.528532057996216,83.02369979806662,2429.1469229182285,5.513452018639811,Rice
84.46816545491853,46.349460964041874,22.562595899556815,29.51156731102316,78.83875410058953,2000.6263721946984,6.110976147464747,Rice
75.10264151485414,48.35537634780578,33.92478952300748,28.401197590687907,84.36544069649837,2026.5522320823434,5.892461682633603,Rice
99.84657677955387,48.042135657259685,45.198493481624276,23.512221709859826,87.31506002499685,2218.0067051790716,6.127541174106763,Rice
88.99143902183175,61.024625522669226,30.77607593525438,20.902943885940008,88.28633243880206,2271.7680286483724,5.532288149301286,Rice
84.4108349469119,53.09643753568132,52.51173659187311,25.49948228021381,86.44921163945911,1652.0226887700653,6.043875838258314,Rice
83.700885896346,50.24904831825383,46.22062353532691,21.314083817984,85.90775220353707,1500.321593715614,6.469151406828812,Rice
78.95211190030699,54.25817449453673,45.03436623506041,24.980473662136735,86.66435210115114,2246.1850818489497,6.028293762072339,Rice
78.91250559848328,49.549568802601875,40.86488725642066,28.639020023622237,85.92703335689795,2439.161603198714,6.311248269816522,Rice
82.09732471146533,53.688165811710114,34.82045140524155,30.083819732972422,84.63864773353343,1845.2679297698392,5.64913922909771,Rice
95.42476199671708,57.1421400056497,40.053846237868285,23.252559939258553,84.38979427850204,2253.837724508265,6.535298638158451,Rice
90.72082441801176,48.18517481697083,42.60372096964224,31.105152295678828,86.32870547861489,1823.5704038013084,5.418216222066384,Rice
73.12041204779489,49.33746001928674,46.17696914323065,20.672037603646082,84.15791528028518,2250.607672388562,6.474125436242238,Rice
91.85311637510581,59.48667202647987,58.96858396154853,20.616910261705883,87.50746908780226,1596.1461703606262,6.364962249490347,Rice
81.46697585773384,42.66946830892367,52.185723017411874,23.69356635404465,85.8300159777327,2469.713467566572,6.266557765024235,Rice
78.46565489467606,52.84144703415844,49.72016510778327,28.35296972773447,86.44495317575623,2297.776125826682,5.632285903065581,Rice
73.31915624620517,66.08925299560839,41.89294497069313,26.942338918807934,83.0005315361559,1646.3979035758957,6.183186096432,Rice
60.35895905982278,48.96279827948402,41.343846136017355,26.97218838100875,85.94877895898136,2298.490927560365,6.267650872358548,Rice
74.4714539599569,56.89875480856392,31.84893248328619,29.99561531929578,84.59436136185072,1891.2588085283821,5.668532819547394,Rice
79.49582752663646,55.2709042438431,37.2343864555617,19.747350483833667,88.45602837402913,2077.962318245442,5.8210255746205455,Rice
79.1423414310861,41.60216742032853,33.40811873911619,24.848234577863956,79.27784076325389,2098.2389226514865,5.492386787011602,Rice
74.50939873676099,48.45209563234669,39.54179774377474,26.629567214138667,89.22256212152332,2325.3541410561115,5.90569396156781,Rice
75.63491050705147,51.61744493557308,41.93646681586313,30.12256113407085,84.36634256650328,2473.1196374317196,5.681463544600712,Rice
77.17969969852825,56.729341137691605,36.92959707044888,27.81094036328065,86.6684414446663,2035.5083357395267,6.1455976075218794,Rice
100.84218516692079,43.522381473806114,36.037791303697794,21.24857588714876,79.36004029083128,2226.8101099603773,6.708799256108961,Rice
96.13664937167886,49.53084032042589,43.01063876183985,30.49076369050862,80.86845546276936,1612.755669554033,5.653235562464024,Rice
69.75787874181009,44.94099066502111,54.55498095372105,25.13421593710677,86.07899236994224,1728.2901809631512,6.2672224182198635,Rice
93.89606606847022,40.50306549496521,54.777159563744036,26.319756992219833,84.9026079004038,1935.1453903085733,6.3109873568044765,Rice
79.41623892337154,59.76545684441908,45.05992752555036,24.72383126097998,85.0389632006447,1911.7873466893127,6.460568753827774,Rice
87.55485093541743,47.712938823488926,33.3402530795733,25.63223030716522,87.67537749543989,2159.2091132901724,5.262550137714353,Rice
74.74040604001141,43.42667559329951,39.5288406827493,29.08015795579232,88.60122055034192,2331.162642662299,5.693795866720646,Rice
103.48183797947472,60.96891560464557,44.64391739856699,19.898577358121898,80.33906912111307,1771.2370761017569,5.671030111579519,Rice
75.85769178288832,51.891378549628286,41.38488657927911,22.143544606715928,85.10703541110098,2094.1484197967693,5.259518532060953,Rice
68.6263000287604,57.05137560675081,37.79447237529477,22.738277598672695,86.81531735530679,2041.3658621147688,5.7345420774160285,Rice
73.56564164743652,53.412216427494094,48.94128315269333,28.234362289886715,84.55624387176562,1610.7453645871196,5.904764088417012,Rice
73.48293877566833,33.18656472555927,54.360064775683014,20.46514975906366,81.16667576288631,1717.8355027199661,5.660423785542097,Rice
89.1833060366012,53.69918765314076,34.230992389105765,26.722360039322414,84.53138401560277,1810.85728583558,5.763432146138135,Rice
102.0240846395165,46.428550530271636,45.393615534455826,25.321811270045064,79.26194422462828,2435.613898522429,5.837363038326043,Rice
87.83265586418644,44.22589689633124,45.09077266066784,29.25404609873371,86.70719790925568,2199.526699293609,6.344108450992012,Rice
98.19917367982355,56.55851151686306,39.93805774940094,22.227724682575136,88.43822435099224,1657.187455841416,5.860522255290071,Rice
73.58807563670219,44.496796558769745,40.220990489960904,23.301402609912166,77.27513158681882,2115.964718883286,6.546250845715868,Rice
95.46558423020709,53.20430393747193,50.732780379839866,27.88446113180489,80.42705703205527,2326.2696516792475,6.096898868927327,Rice
90.71299027765514,46.407412845277925,64.50638840101323,27.552888291964134,85.25648372896163,2368.332656086703,6.006816884748132,Rice
97.10576817175705,54.52223905527092,44.63940822365532,26.48338790160254,86.4493748724352,1918.5843190067546,6.003810991328014,Rice
90.14569507588982,43.88150584623335,44.370097620271046,26.214281986877836,82.5131869955452,1610.016838786011,5.710671112720786,Rice
75.26616163619893,40.40061442513701,49.026446668059116,23.505110737579948,88.14977670895219,2269.1758161822413,6.0948892661267955,Rice
82.89875291797668,60.530315294932144,35.7532577988483,24.985820468292467,88.64000684370006,2238.265881588983,6.129863580145717,Rice
93.24182480759805,49.757448115514926,43.75937255768126,23.6032588642491,77.95251547749497,2166.1089448351504,6.664022627023436,Rice
79.19836911494723,50.11364367576327,45.45036255815576,21.876493703268483,79.55927950833448,2385.1962974060757,6.45924780864915,Rice
66.85533182162389,49.06539846651146,46.67568177687905,21.66304737604885,82.59756896051054,2147.31281021663,5.9923366590241205,Rice
72.16266017929483,43.82741648129007,43.628737971320675,22.15251515620269,85.5773813242906,2355.856961599813,5.486525760955148,Rice
79.39430210449319,56.36824132228134,39.396473373112045,21.702507790080393,83.04720066090236,2064.932305193861,5.269613077948508,Rice
100.44183203264659,45.876775926737544,50.63180291996339,22.06976891326885,86.85771721450415,2162.6242634506716,5.654448420616657,Rice
62.79824123070871,42.76556501194886,38.97909340031237,25.602520675275823,90.82387065949928,2099.2786369218043,6.015785726061085,Rice
79.62287897424822,59.417205516811606,36.86806675402175,26.029261189528,84.10394271003136,1886.5101640987311,6.204042763078143,Rice
92.42806476004445,54.15577612632534,33.03806681948095,28.286114997527786,85.71427176706878,2408.723467113314,5.842878520753759,Rice
100.74402400556296,49.673357931561384,53.240269803850964,23.99602906467223,80.3957029621843,1934.012531169916,6.252478796087725,Rice
75.91733400874121,46.77296203983369,48.592380621843425,23.396632313424288,85.91766540388768,2468.7303827992623,6.31292892309009,Rice
89.99813327874637,49.77428725862128,40.257374108797,27.80158197679858,87.70612432641988,2161.672303481376,6.215938408772741,Rice
82.69003082452538,58.800700277712714,34.98042255300063,21.481444554668194,90.50141992076507,1964.517590094968,6.365098078014556,Rice
96.15019191020042,40.73837556359925,51.08947970235626,19.69755600138471,87.03106465634916,1989.6687800700083,6.000189276819949,Rice
92.57164611901685,43.29437893739081,45.54191030072423,22.5958989412247,78.23094431897616,2342.8018287187547,6.198720949928604,Rice
81.24746679395258,34.47278650805377,39.205945361851334,22.132781620897383,82.17318963476725,2416.5132818920815,5.7648727201273955,Rice
84.18105488907413,46.51180074612003,42.54489314916424,25.423587078321024,89.28678248834586,2462.3476166974624,5.626376733089,Rice
94.1053661998493,55.231187796458435,32.98371439147553,24.822485005939278,84.08688897821948,1980.2459079278235,6.031081353449468,Rice
81.65541937711525,56.30388343433934,34.130608930712505,23.936641975517137,81.5961938067039,1745.8726882609362,5.7355645750611695,Rice
91.28774453504475,63.05874322662703,56.483424650509896,25.34748929314564,84.9394561150302,2280.4450449924743,5.662463266999881,Rice
74.13694176300639,40.2141053315882,33.322722591775054,24.698645425719363,90.37953228460407,1893.4283841104084,5.64121188018484,Rice
93.24817918276152,58.08668347598225,39.60183667695661,26.44030802578825,83.1811050387831,1898.4560690737146,6.778331930822931,Rice
93.74752543251775,57.85780788320498,44.49138068529609,24.398978524679322,83.24983486044746,1976.960799117724,5.45124783443247,Rice
78.49192802170157,43.733526420576695,28.672369280570543,28.87169810975047,88.15538500521677,1899.5984720655686,6.096319835530467,Rice
75.5698840934258,43.70710499501315,30.312868918956543,30.012986470806187,82.09252025082608,2272.3467996376608,5.503382696169165,Rice
80.10153228096294,51.258915335799124,52.00725262678749,21.929449605699652,89.10353096106645,1907.7204473787262,5.598518238832415,Rice
105.08205758535543,58.9405624038484,51.357825851739534,28.51259980570411,84.00639068593036,2302.871004292607,5.741784360400958,Rice
71.09047228376461,54.56948677271715,43.809704314762826,30.772995714799833,85.65037834660176,2099.165367550136,6.301972371032028,Rice
76.83372358426169,43.92920347063412,44.441627188820355,24.692103201408294,84.83476373525335,1600.2755437625929,5.69932779625602,Rice
81.61771647472227,45.95995655619742,33.21442242635131,26.30731994634896,92.2778151889017,1825.9639669035544,6.303218189890209,Rice
93.80772764916118,41.003707347030925,49.0099004559174,21.14013475767775,85.62517362679176,1861.3010819833162,5.289230094916094,Rice
81.2765135184864,51.72973911168847,28.727238542005708,23.121490994606575,84.21526535383731,2356.7666437241737,6.488370832359498,Rice
78.35759736093169,49.09694073651163,30.84717536995828,27.13163623100887,86.87940368877452,1419.7608462292176,5.656255229120974,Rice
80.4597897845765,49.784513321066235,31.902810821927112,27.112699859094917,86.83643759199332,2133.545783235534,5.66204106913981,Rice
103.49101947186999,54.15470266589681,33.49680419562937,27.73531940512197,85.55669179515162,1802.010527649013,6.1023683758926595,Rice
88.21107984003372,61.53201247273658,50.02265475701442,28.47284438907213,86.98073555563934,2114.609927698332,5.852713795906478,Rice
84.43619668689838,44.128550142011754,39.78070977429124,24.526509042398843,84.46884456986324,2233.9843832519973,6.074506423562006,Rice
96.3093759988989,43.191066674666274,37.24734934846972,19.587741008142864,80.29290263751251,1894.2543717927147,5.861553017419024,Rice
85.8108183518038,49.584829030907926,33.59145317708985,21.409363975213335,85.11814885784665,1526.423943560762,6.063411171421827,Rice
95.79846621468837,50.74363443764779,46.64307336133468,29.399200491649058,85.62976339539671,1652.8377079021113,6.2600693880656,Rice
73.93712696402311,61.40450596982949,44.4467905438236,29.76829225731686,91.27199612209293,1905.198400434601,6.333122003387759,Rice
87.99643636414427,48.70791488732083,36.10537128902818,24.68311286616989,84.95232100125473,1886.2336618762201,5.4872314741581,Rice
81.10766406062062,63.87665041178148,42.160189574358576,26.775100800470593,86.37942916285803,1744.978600845433,6.772536669688362,Rice
77.80219424351775,55.550788158833306,34.34179684930618,26.2588874573183,90.53472147729197,1466.1521999826057,5.82460670961409,Rice
95.65285521810912,44.86968230428452,49.30061745460169,27.357907569562702,79.95701925291766,2473.4564569451254,5.995442590821016,Rice
77.03064184163446,54.86802293134651,54.894411885808125,24.889244702315974,82.60423269465163,2518.103310969818,6.043576621256204,Rice
79.05121316110244,52.25379707131513,40.12686982835762,23.760352008214745,83.32513155014013,1736.8606415848838,6.424281664418134,Rice
86.99484622408481,58.55110360953243,44.680063444153966,29.105690076508182,85.05904356912909,1605.4124772680223,5.982145951067175,Rice
74.33514121553118,63.21425444975034,41.5945555110806,26.736400268796398,81.29272252881344,1480.5766138525635,5.912591058321053,Rice
63.930003965757074,48.26729461952199,48.89797491099722,25.46370194703488,88.13341077723916,2176.3953894594943,5.556830928388053,Rice
110.72443060638116,56.8770482588188,59.37680055757927,27.575911524120418,88.41199124059192,1840.7100395167345,6.475398611183797,Rice
84.26458103568713,58.041106355608676,39.8995261003448,26.027002765984182,88.74741669374144,1643.9132790453552,6.505888748889396,Rice
68.27690966465849,44.80624911794528,44.266486624311106,27.268043375174404,89.20948844133983,1748.7593980825689,6.249136863145295,Rice
92.24800409733183,39.109031123508274,46.9646248213515,25.961910293114716,86.0647634162308,1982.5536555372792,6.140881557346414,Rice
88.94717906048207,48.77008884133392,44.23028105277645,24.228004092680052,90.87777165562711,1836.1018797885981,5.420553583349121,Rice
70.2563286714316,60.64553577118455,36.2981550202175,23.21857659522388,89.06708104412327,1781.9578172852007,6.290059144382031,Rice
79.92772018703303,41.60893173091268,42.65564711448152,27.684920604958336,80.94045237931955,2445.0833592611502,6.242338501380996,Rice
78.82185713903098,48.293305943122185,50.499171832364205,23.348605476074333,91.09639329985544,1776.9939749028736,6.138119731468488,Rice
82.64466975244137,39.83959244853276,34.40016171984443,25.48187149869681,87.66733038288551,2396.097007852018,5.93966794853824,Rice
96.07779655948498,47.64542414256901,40.383101127853486,20.479767963856318,87.25764196847324,2517.851639538282,5.85025651847903,Rice
90.2533790573079,47.98042815116345,49.34797219868467,30.963514697368474,86.13210287171772,1958.0432289061519,5.522629666047458,Rice
90.27239637768827,44.07914354158781,41.80703792886279,25.216084465249207,83.91643588589251,1931.548977288372,6.435560019294821,Rice
76.98958045728136,45.51637262219591,44.41710208024267,28.31865749648427,87.5570862090603,2317.742900089549,6.310590154631622,Rice
86.38629615297745,55.3016079074308,32.7379015918926,24.90635428450709,89.90944572186122,2338.0375380327837,6.0601230626513365,Rice
104.78207159527203,43.895683691266555,38.7803057217922,28.85403154906486,87.57189663649406,2052.7288796331286,5.781640532818491,Rice
87.65621782636877,53.73862961145896,41.18475751705826,26.079432800383806,92.14484729110369,1797.6880812972186,5.8474186761988,Rice
77.79940333747743,45.36907663033816,38.274868925975206,21.039442533295663,88.6143655048063,1818.6817094979244,6.065651109109912,Rice
93.94081230111048,42.27596112931174,29.531818912688273,28.150195062462824,86.74965197676816,1814.545226749503,6.168804663626787,Rice
82.74831626387804,42.98156855766676,35.84575865332145,24.0792009721322,83.24004514877102,2043.0115941649026,6.750771462378402,Rice
87.03449135328839,50.01578368238352,47.72353130335633,23.451491004423932,81.73487079592971,1719.935596395526,5.733847760850755,Rice
73.81346796234749,41.51909147417908,39.73807268737005,24.698250995105052,84.50825128831707,1503.8314049148291,5.7211290218244315,Rice
78.7263589573429,49.67440790527297,35.14720218416586,29.135009957464327,87.30097455715413,2270.4865013601207,6.035236441791558,Rice
76.84707140516055,42.921177263006584,34.53275664508301,29.68263783137421,85.12541658427864,1675.1215542350953,5.973741405541283,Rice
82.24477242736907,39.86701770868798,41.755867349071835,23.92969356462728,87.16752792707173,1506.7438110279286,6.0333087253472195,Rice
82.0596896929795,60.43693087672535,47.51744671311486,22.39166750914297,88.84359318786271,1639.7713233101397,6.456783480823983,Rice
78.30049119763288,63.678718087020016,49.98338576717367,24.400859415749242,80.89576119650393,2409.606746327148,5.867985586053654,Rice
88.72651054933903,50.14306687968773,41.81846050155687,21.796274781661147,76.23297350362134,2215.343423577829,5.924959961934551,Rice
77.08211642072297,55.27656300860052,38.77244229382892,19.386238726030935,79.12991555978087,2247.0393904657867,5.711699026796611,Rice
72.29790725800825,56.73107516437718,34.34903888739358,26.808367538742175,90.68518558293158,2554.824096679679,5.740289601650533,Rice
101.33445660275885,42.178861771371494,39.31932654624293,28.08820103824826,87.61155612664179,1952.6101907628633,6.225227169911774,Rice
72.69082077790843,57.643445535990715,39.842231879802085,26.246451005746962,85.44089988781474,2114.8457087855722,5.55246751864878,Rice
92.94734415007879,48.17737196442284,45.981286535609726,23.308899677303444,89.94239158974975,2245.8319623837815,6.096142662697386,Rice
81.49168874216498,51.34720859553686,37.82254871093241,23.906898870769265,83.56366098177992,1991.8100430031052,5.792990159851674,Rice
84.64743781854119,53.34852965787743,38.36183681770291,28.521594414533954,82.66541040778142,1412.461146002002,5.658375092751081,Rice
